"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000106571",812.54582683985,-0.511709312888603,0.10422818295383,-4.90951006135525,9.13042155739198e-07,2.21740721781647e-05
"ENSG00000106615",2196.30743894708,0.95376680115305,0.143608864460595,6.64142011522383,3.10675120133477e-11,2.19902222853452e-09
"ENSG00000106617",1019.82068503651,1.57139426757168,0.261288460237544,6.01402092592639,1.80977133051385e-09,8.42001195148904e-08
"ENSG00000106772",5671.39755443526,0.815915368210406,0.226373663755048,3.6042857401172,0.000313012544542985,0.00354854673187232
"ENSG00000106780",1355.27230872394,0.302868234199768,0.10877319413264,2.78440140160308,0.00536266227214949,0.0349005010662523
"ENSG00000106948",523.29884715001,-0.77500923718064,0.24817846280245,-3.12279006175305,0.00179145482648107,0.014835933145503
"ENSG00000106976",886.712933076839,-1.75799442564695,0.202497099013586,-8.68157832487764,3.90314127922965e-18,7.18308100087563e-16
"ENSG00000106991",2744.36066652648,-0.424009650502088,0.139420660844327,-3.04122536741899,0.00235617400172046,0.018592334440446
"ENSG00000106993",404.34827705549,0.57824645760506,0.168499090935216,3.43174823315446,0.000599704013917796,0.00607516671713789
"ENSG00000107104",1278.56550269736,1.22742106993811,0.267709208741807,4.58490417907849,4.54194682384011e-06,9.253169156613e-05
"ENSG00000107130",1077.94707074457,-0.490227409771863,0.147416483962466,-3.32545856877635,0.000882732185040213,0.00831666278772529
"ENSG00000107249",696.90317073138,0.368880412523872,0.126362755384318,2.91921786132286,0.00350910885179613,0.0252921540088334
"ENSG00000107338",118.609933839983,-0.998068914311291,0.174978684381003,-5.70394569968348,1.17065383417168e-08,4.52117423739202e-07
"ENSG00000107362",200.747123022268,0.463882580046915,0.155075045173255,2.9913425434031,0.00277753736179096,0.021006553115682
"ENSG00000107372",5471.52876109763,0.793698952049407,0.285922192936023,2.77592635919312,0.00550446744904538,0.0356414892441733
"ENSG00000107438",2874.07270861748,0.740966621805328,0.213378914935288,3.47253908395795,0.000515559937784696,0.00539432675270242
"ENSG00000107562",25187.5384327785,-1.95198114091407,0.279555272355003,-6.98245153622172,2.90073049511962e-12,2.50233329118053e-10
"ENSG00000107611",41.180151666679,-1.54577796681692,0.349141513172599,-4.42736801124178,9.53899062273316e-06,0.000177322448579494
"ENSG00000107679",661.82261508349,0.30302277685356,0.113801550628835,2.66272977107203,0.00775096317668094,0.0467854238685738
"ENSG00000107731",563.34263831154,-1.0287064949893,0.247628385004305,-4.15423496369939,3.26377669293457e-05,0.000511912247775335
"ENSG00000107796",2431.49161743987,1.17765431945544,0.289575709253007,4.06682702251972,4.76575907373433e-05,0.000711769770408131
"ENSG00000107821",485.225693911015,-1.08737344595242,0.317196106299095,-3.42807942581458,0.000607867588693246,0.00613550071484739
"ENSG00000107882",738.017417146486,-0.493986983387451,0.0943622671134384,-5.23500545820503,1.6497998826671e-07,4.7688718074372e-06
"ENSG00000107929",1242.21963012154,0.597094763781235,0.146674508820773,4.07088299515527,4.68352705462632e-05,0.000702020439871274
"ENSG00000107937",775.63952059487,0.498155250271493,0.149185998189672,3.33915552609802,0.000840335020138376,0.00800371991866126
"ENSG00000107968",537.463471169526,1.12976028640939,0.175817833104796,6.42574343261298,1.31226576406166e-10,8.02031654987206e-09
"ENSG00000108061",1268.72467828363,0.272424770623339,0.0893091391814741,3.05035714284266,0.00228569388514793,0.0181225216944496
"ENSG00000108256",2445.18044534229,0.387190933093564,0.064485940874139,6.00426895917154,1.92195877866476e-09,8.89201208129176e-08
"ENSG00000108262",1192.89823783784,0.582750329308901,0.159752266765441,3.6478376245173,0.000264456676030155,0.00309117567049221
"ENSG00000108270",728.251104216252,0.245892701286748,0.0929395917069442,2.64572607616024,0.0081515796242418,0.0487945837789364
"ENSG00000108387",19.0941964000409,1.9301550196592,0.490098222038678,3.93830243176616,8.20601224385343e-05,0.00112887193351283
"ENSG00000108468",1457.22030380073,-0.468894132362539,0.084706016606831,-5.53554695576047,3.10258596475927e-08,1.10274959944866e-06
"ENSG00000108588",1297.93333188483,0.265524843538437,0.0749270485525487,3.54377823053067,0.00039443687793253,0.00433514134651393
"ENSG00000108602",7.44395594497173,-2.47878870705495,0.861746863285358,-2.87646966024886,0.00402150853507653,0.0279514250383855
"ENSG00000108604",2181.10133900022,1.27507327865871,0.184083273426454,6.92661128262768,4.31040838680452e-12,3.51691103993316e-10
"ENSG00000108684",7.46240065695536,-2.36020468484488,0.790031739798826,-2.98748083899247,0.00281286926647961,0.0211968077649939
"ENSG00000108700",15.0553619473713,-3.7035565250608,1.05426434229266,-3.51292970509355,0.00044319471436911,0.00476046307010089
"ENSG00000108788",522.760722898162,0.273266362692119,0.0985539210923477,2.77275992333234,0.00555831104175917,0.0359337649432697
"ENSG00000108797",1574.69685973429,-0.615883015861928,0.159162999848563,-3.86951123343939,0.000109053756881805,0.00144500590018666
"ENSG00000108821",101199.166044773,-1.30220980643937,0.110551573310569,-11.7792064594243,4.99612018130165e-32,4.13753692814496e-29
"ENSG00000108828",12561.0657604587,-0.608660496794147,0.162668820525117,-3.74171580533571,0.000182768133651692,0.00224902570406611
"ENSG00000108829",1664.42566610121,0.496888589364114,0.164727142800135,3.01643421307316,0.00255766711220413,0.0197679143161162
"ENSG00000108830",158.661255825104,-2.36891686895401,0.302166267165955,-7.83977937435669,4.51338724176795e-15,5.70650632712997e-13
"ENSG00000108840",2778.04243061685,0.565309343793848,0.15182846537524,3.7233422757498,0.000196602700666151,0.00240142369552616
"ENSG00000108846",412.131723913739,0.799913630800682,0.289875206269132,2.75951034617983,0.00578880540917854,0.0371196221417825
"ENSG00000108861",2107.74134624014,0.500577911044903,0.142430577040715,3.51453965465442,0.000440516896322254,0.00474092355671572
"ENSG00000108946",7484.26830976249,0.26521485660345,0.0880343971406672,3.01262762303775,0.00258996507851502,0.0199925767121804
"ENSG00000108950",1013.13141545095,1.08348460346499,0.198224145644833,5.46595673266924,4.60416643056956e-08,1.58542221599841e-06
"ENSG00000108960",1725.23104736019,1.64077179982997,0.230225353793261,7.12680759436842,1.02723525854097e-12,9.61248451255037e-11
"ENSG00000109133",717.5039974561,0.278877028558666,0.101592052777599,2.74506736436533,0.00604984777389171,0.0384954393695614
"ENSG00000109184",1180.70896953776,0.346779848583831,0.108008621481772,3.21066822098415,0.00132426733308542,0.0116622846952855
"ENSG00000109189",648.294839868219,0.729014165489474,0.119536280857293,6.0986853552839,1.0694434007695e-09,5.28751971550605e-08
"ENSG00000109339",776.441889529951,-0.748997021559766,0.171197337308024,-4.37505064820106,1.21404286474946e-05,0.000219761660861697
"ENSG00000109501",1975.23291912658,0.520084017510053,0.196889466119863,2.64150250269578,0.00825391973485183,0.0493002786038048
"ENSG00000109572",1735.11536489643,-0.391444723718957,0.102314997129103,-3.82587826518751,0.000130306675586091,0.00167958713442212
"ENSG00000109586",375.596989331977,0.348124470538968,0.1259076530933,2.76491906557103,0.00569369206088301,0.0366801328683023
"ENSG00000109625",41.5930449801049,-1.77881717069467,0.320224883749755,-5.55489988743271,2.7777091373045e-08,9.97986907617665e-07
"ENSG00000109654",1282.5681326749,-0.869244441288645,0.157848226186372,-5.50683692994007,3.65338383361266e-08,1.28746800927929e-06
"ENSG00000109674",48.0179735974205,-1.36586851252229,0.363951486341142,-3.75288620539394,0.000174810220901436,0.00216073260357499
"ENSG00000109680",596.93022629484,-0.737653092949039,0.249476860919122,-2.95679964158351,0.00310850035236555,0.0229030655410279
"ENSG00000109685",831.194072391377,-0.350087749736135,0.0817014942987969,-4.28496140420397,1.8277091501192e-05,0.000312730853857689
"ENSG00000109686",5946.33058829169,0.731836662411305,0.122888687286689,5.95528098289462,2.59625377563604e-09,1.17170984430135e-07
"ENSG00000109689",1145.14533863824,-1.02386203060574,0.178416276922146,-5.73861336122667,9.54548605450936e-09,3.74649017821892e-07
"ENSG00000109736",1045.32238495475,0.497048242399266,0.117987622899923,4.21271511521899,2.52319221724395e-05,0.000412146279035616
"ENSG00000109775",324.744562633009,-0.507646853689789,0.103743911044868,-4.89326890202006,9.91747536808192e-07,2.36690409973402e-05
"ENSG00000109814",1781.4094901478,0.402396538263729,0.133739312630488,3.00881266958147,0.00262270775706847,0.0201858311246864
"ENSG00000109861",4063.94572403138,1.00673458857327,0.236669112744344,4.25376415578476,2.10206698686697e-05,0.000354547204719731
"ENSG00000109881",67.1833508753582,-1.31604052804722,0.219978936179387,-5.98257519971833,2.19637051670961e-09,1.00493052122269e-07
"ENSG00000109906",385.38949167206,7.17091883430421,0.508503778208942,14.1019971563667,3.6917208348511e-45,6.79399690973765e-42
"ENSG00000110031",109.767599953216,-0.51734034493322,0.196136407456561,-2.6376558622743,0.00834812524034726,0.0497553070730017
"ENSG00000110057",335.776029393096,0.694656858617677,0.147868329240912,4.69780690823873,2.62969859572121e-06,5.70847940248104e-05
"ENSG00000110090",2277.12312641823,0.727097865506167,0.158366309731857,4.59124081843718,4.4061857295225e-06,9.00983385655324e-05
"ENSG00000110108",2137.12510800923,0.342417026988871,0.118654125256883,2.88584173746632,0.00390368402368265,0.0272507338850129
"ENSG00000110203",19.1173222045941,-1.4468444570431,0.483441916145637,-2.99279894589702,0.00276431789753441,0.0209161248683702
"ENSG00000110237",2626.28175924827,0.394147714843469,0.0807547916132628,4.88079663100432,1.05658157517792e-06,2.51078344758564e-05
"ENSG00000110400",150.973707940195,-0.900046446388074,0.197951471297741,-4.54680351950657,5.4466801190486e-06,0.000108169499774343
"ENSG00000110422",2514.64136356117,0.569770364075677,0.157069391323313,3.62750730282551,0.000286170683445055,0.00329613701662062
"ENSG00000110442",419.320348136205,-0.379381044795314,0.108109836353805,-3.50921856503173,0.00044942541482695,0.00480867774275115
"ENSG00000110492",1556.53572738315,-0.486246706273234,0.155412348529543,-3.12875206425957,0.00175550368044193,0.0146039213757708
"ENSG00000110583",403.085640155736,-0.518703363758758,0.149288398170329,-3.47450552163436,0.000511795830459513,0.00536436113110299
"ENSG00000110628",247.624522168656,0.704894843961536,0.149762963361346,4.70673675347072,2.51713614036844e-06,5.49700178937138e-05
"ENSG00000110756",996.591848630783,1.58865434660693,0.16926111469117,9.38581994751454,6.2428786318066e-21,1.71201313588347e-18
"ENSG00000110768",1352.19319547923,0.372764708064618,0.101125177569425,3.68617111014421,0.000227653316175791,0.00270489374162097
"ENSG00000110880",7809.63767142316,0.309713238119062,0.114383684935062,2.70766970215107,0.00677574196310067,0.0420639483264004
"ENSG00000110900",263.296243650386,-1.45715468267737,0.312951437222604,-4.65616868741487,3.22148019043392e-06,6.85242658342748e-05
"ENSG00000110906",2892.97246337234,0.516204816945446,0.145870250595105,3.53879433838971,0.00040195888302059,0.00440029410407801
"ENSG00000110911",1028.63004608265,0.327138215838121,0.0933426927253705,3.50470086395102,0.000457120590290044,0.0048596202419602
"ENSG00000110931",1161.87425234422,0.277682681959651,0.0926917962051578,2.9957633073055,0.00273758837297922,0.0207612986362888
"ENSG00000110955",6515.83587941865,0.169703846107985,0.0619699750368786,2.73848498417166,0.00617229789944838,0.0389751315701729
"ENSG00000111110",18.0447899748735,-1.30494249869553,0.464545287746913,-2.8090748805668,0.00496840889973893,0.0328903903302861
"ENSG00000111203",275.135637420081,-0.450534907574967,0.134962753536651,-3.3382166247269,0.000843179860922425,0.00801238556308555
"ENSG00000111206",145.222015360126,-0.659626842549849,0.174719080979574,-3.77535664022274,0.000159778896090894,0.00200334432698976
"ENSG00000111224",247.39787720449,-0.448441807637432,0.142993287824904,-3.1361039001114,0.0017120853680071,0.0143074015894559
"ENSG00000111231",240.848722494585,0.743205040984521,0.130068016071756,5.71397230026565,1.10368971706092e-08,4.29117670978406e-07
"ENSG00000111321",3115.61288247018,0.269506546867785,0.0983072164133853,2.74147266803385,0.00611644492275519,0.0387804857720261
"ENSG00000111371",2471.32882639563,0.818092872333748,0.20907545945064,3.91290720815988,9.11915826804864e-05,0.00124007075856888
"ENSG00000111450",1139.16956880787,0.648387002146102,0.113103559385274,5.73268432638313,9.88535116904842e-09,3.86158187294691e-07
"ENSG00000111452",7931.92485403981,0.70765547631608,0.263723953755231,2.68331892586774,0.00728954379588451,0.0445030276045835
"ENSG00000111481",2051.51428308397,-0.246192789852074,0.0699783338464189,-3.51812877386295,0.000434601410076583,0.00470074675591366
"ENSG00000111602",177.723226816942,-0.489629431957386,0.163156881681707,-3.00097321615017,0.00269118235234442,0.0205032443890896
"ENSG00000111642",4545.58775447865,-0.438360676618298,0.113135119072185,-3.87466491583929,0.000106771515843925,0.0014181688988957
"ENSG00000111684",651.907209640757,0.462114586196583,0.129260088135653,3.57507559264245,0.000350126718736234,0.00390515073564192
"ENSG00000111726",523.172083961057,0.314954782036688,0.110516137333928,2.84985333033348,0.00437393938403872,0.0298252606084122
"ENSG00000111728",193.840760577972,-1.49739509348647,0.292916460748455,-5.11202098257076,3.1873041397918e-07,8.6685251998968e-06
"ENSG00000111737",1130.85240727866,0.40205902362182,0.126971034514655,3.16654129155271,0.00154263443373697,0.0131636548820121
"ENSG00000111752",883.255655773761,-0.407386781829905,0.134731479309393,-3.02369412046903,0.00249708770332294,0.0194380721389701
"ENSG00000111801",770.129185658228,-0.756919530753972,0.143886518700824,-5.2605312685881,1.43639773899093e-07,4.23328394144249e-06
"ENSG00000111816",89.0191189596662,-1.14061756403177,0.224285445314985,-5.08556211674768,3.66538840303959e-07,9.80772667520917e-06
"ENSG00000111859",1774.67384748149,1.66431859998501,0.288408428667026,5.770700279729,7.89427769844139e-09,3.13556166712913e-07
"ENSG00000111885",5717.73859460955,0.811759362095787,0.191104337699969,4.24772860661193,2.15948766412635e-05,0.000362386972451112
"ENSG00000111911",371.24710238555,-0.499558404357842,0.161888255906881,-3.0858223875436,0.00202990036334414,0.0164086089400044
"ENSG00000112062",1281.865198416,0.300752099129593,0.0751982268621832,3.9994573233859,6.34878944916823e-05,0.000904170246316194
"ENSG00000112078",2394.22993538687,0.57317541275252,0.135155344273825,4.24086384324742,2.22661181253547e-05,0.000371767857369204
"ENSG00000112137",44.4719543405647,-1.05175578067137,0.374200172791091,-2.81067689741166,0.00494374040848817,0.0327608799501013
"ENSG00000112146",1336.91131592696,0.289362168260648,0.0854193197197587,3.38754943506901,0.000705200073420871,0.00694425018791313
"ENSG00000112218",58.624655701081,1.42437719715976,0.453299074949673,3.14224598256218,0.00167657118868573,0.0140745304603151
"ENSG00000112276",436.661294401191,0.564648186679627,0.136385756862867,4.14008177736161,3.4718203226251e-05,0.000541977002861824
"ENSG00000112290",630.639440689599,0.530110736735563,0.118879941285299,4.45921095690445,8.22619257377214e-06,0.000156609686895848
"ENSG00000112297",329.570025198915,0.643944667218812,0.208289771004888,3.09158084966016,0.0019909375640438,0.0161567363416254
"ENSG00000112304",294.417190227164,-0.527837335057688,0.162096378801793,-3.25631787063615,0.00112867315305154,0.0103043173507891
"ENSG00000112320",310.538827056611,-0.91022207909693,0.2475497277327,-3.67692619755078,0.00023606130073498,0.00279477006724337
"ENSG00000112343",1078.74160679995,0.251459431852438,0.0849830101054536,2.95893769284481,0.00308701510211939,0.0227868024396357
"ENSG00000112531",2998.00771310624,0.235026652985136,0.0804389152976164,2.92180286265124,0.00348011738154886,0.0251269329514358
"ENSG00000112561",75.4248019402288,-0.80170653583732,0.272446946993698,-2.94261523090536,0.00325452640148539,0.0237256693608285
"ENSG00000112576",630.250862672323,0.937099040053469,0.133965732513278,6.9950652489478,2.65135506600385e-12,2.31128389253799e-10
"ENSG00000112658",1307.87944486561,0.93619600404654,0.146853504617328,6.37503344905581,1.82923023628477e-10,1.08021221026338e-08
"ENSG00000112715",1877.70316703659,-1.18725363763491,0.256751221479904,-4.62414017269958,3.76155441410636e-06,7.84667830741103e-05
"ENSG00000112773",517.825133120114,-1.19325608547919,0.133703460975932,-8.92464620413967,4.47126063701395e-19,9.25718624135776e-17
"ENSG00000112787",506.722672652173,0.306398792310542,0.116174273763408,2.6374065650243,0.0083542636713401,0.0497739817224482
"ENSG00000112837",2760.88691981078,-1.80630571395335,0.197592309913063,-9.14157901564129,6.15470093307771e-20,1.4357790359798e-17
"ENSG00000112851",2686.64984359098,0.381105529495629,0.101655480527835,3.74899147116104,0.000177547122690297,0.00218803050083288
"ENSG00000112936",1961.65736222027,3.21194304183611,0.633384190668564,5.0710818002037,3.9556069220366e-07,1.04774554400865e-05
"ENSG00000112972",239.362015530141,-0.404324227858492,0.117309998339469,-3.4466305820623,0.000567624172723166,0.00582139886861536
"ENSG00000113119",136.570735355491,0.500489840691086,0.167109231090788,2.99498619809445,0.00274457260324626,0.0208029256537955
"ENSG00000113140",29946.2350904868,-0.538384786109052,0.0858505018083252,-6.2711897399398,3.58299670959584e-10,2.00490454395392e-08
"ENSG00000113361",2200.8298735518,-1.29986064726763,0.44901826635016,-2.89489480647086,0.00379285613083377,0.0266756161762207
"ENSG00000113389",2571.6268180441,0.938276064253757,0.345732713808001,2.71387701186651,0.00665008500924097,0.0414236021090855
"ENSG00000113441",1034.35045193812,0.524325385078647,0.170065745349039,3.0830746309466,0.00204873768501969,0.0165447305104735
"ENSG00000113456",946.301806078234,0.827253170609365,0.0884312196609575,9.35476377891233,8.3786731019311e-21,2.23832197721427e-18
"ENSG00000113460",389.162957144006,0.984321087087406,0.199125742490572,4.94321364368051,7.68451915147311e-07,1.89968195083357e-05
"ENSG00000113552",1602.60207857475,-0.587446886582509,0.140741250920542,-4.17394959004709,2.99364022340805e-05,0.00047539465983037
"ENSG00000113580",2817.26223277332,-0.99968809414007,0.170855348321099,-5.85107872807878,4.88394961031775e-09,2.07417583065879e-07
"ENSG00000113657",4745.45811103389,-0.607752815680657,0.112972810646094,-5.37963791645887,7.46357986751903e-08,2.40504422851591e-06
"ENSG00000113719",6824.9368797432,0.739381471624083,0.122281589857586,6.04654774676381,1.47982391307003e-09,7.00294956347971e-08
"ENSG00000113721",20424.6271200879,0.37311922548186,0.0986654596862481,3.7816600324811,0.000155786022279426,0.00196368636759066
"ENSG00000113810",719.00440705042,-0.490070389044024,0.132470823305639,-3.69945907192956,0.000216059478264119,0.00258568868387905
"ENSG00000113916",1690.63111828204,0.802179768140888,0.128012284711801,6.26642802248913,3.69424024119795e-10,2.06019195673271e-08
"ENSG00000114019",3395.1824475373,0.915671849798895,0.158386170711851,5.78126136697099,7.41425956935282e-09,2.9878924877662e-07
"ENSG00000114021",631.036097160206,0.486146608158828,0.0984459358115397,4.93820901951183,7.88433113000998e-07,1.94038895254614e-05
"ENSG00000114098",1011.60086160952,1.35419287871771,0.121801447296555,11.118036023173,1.02503587726078e-28,6.28802564261865e-26
"ENSG00000114209",468.163918816499,0.41315376800905,0.103246485080209,4.00162550510153,6.2908811827498e-05,0.000896694191307099
"ENSG00000114270",1548.77328675061,1.22594200249313,0.181774798142904,6.74429027025704,1.53776838724581e-11,1.16087642780942e-09
"ENSG00000114423",668.318304594567,0.49535365055654,0.184045342725215,2.69147615050557,0.00711365843817152,0.0436545108230585
"ENSG00000114450",1069.25771873641,0.929937584345729,0.138099766612098,6.73380996332734,1.65277017271786e-11,1.2331005572399e-09
"ENSG00000114626",1018.12441121575,0.578235182582513,0.157543811089166,3.67031353745305,0.000242253134166867,0.00286602761514701
"ENSG00000114650",1572.13166201697,0.344497055955199,0.0807581578897039,4.26578645374377,1.99199246241029e-05,0.000337700830654059
"ENSG00000114670",184.734084701405,-1.25933380998018,0.190383578362866,-6.61471866853942,3.72259014432776e-11,2.60157217554855e-09
"ENSG00000114698",2227.98893106316,0.531957905475453,0.124827364462332,4.2615488019534,2.03015008099466e-05,0.000343817748379495
"ENSG00000114735",361.815112030655,-0.465135067452803,0.132462039168461,-3.51145936128357,0.000445653594428169,0.00477448931727928
"ENSG00000114745",986.296307834537,0.549176547347106,0.0709438890673831,7.74099861970484,9.86389698462457e-15,1.20129210114954e-12
"ENSG00000114767",205.221020437347,0.936529858933522,0.178674538832906,5.24154065291504,1.59241383584827e-07,4.63535155767221e-06
"ENSG00000114850",2954.95907415828,0.39701249979441,0.0931680692094447,4.26125069632937,2.03286039054241e-05,0.000343925093447946
"ENSG00000114853",3384.33580357737,0.750240668002997,0.104152545752005,7.20328689602437,5.87781160030434e-13,5.72671726681416e-11
"ENSG00000114861",1708.97662988232,-0.331636936952922,0.0816124479132832,-4.06355826142234,4.83302517810729e-05,0.000718576265933493
"ENSG00000114978",2908.60062794808,0.299691753555594,0.0960625478431891,3.1197564533142,0.00181000625359294,0.0149596474941416
"ENSG00000115084",1714.19495041454,0.717026981726305,0.156450688461505,4.58308613900879,4.58163189947757e-06,9.32255149275761e-05
"ENSG00000115091",3631.1897406388,0.569832211504938,0.106871932778166,5.33191640397988,9.71816769377639e-08,2.99185895003752e-06
"ENSG00000115129",620.939639063762,-0.314197463514139,0.105846396900017,-2.9684285220491,0.00299326710100316,0.0222798693112214
"ENSG00000115183",1153.1676353747,-0.475681041654947,0.162271569156036,-2.93138868459173,0.00337450278313595,0.0244925020144964
"ENSG00000115271",118.636269106103,0.557682221807887,0.190530621008943,2.92699524546089,0.0034225411288139,0.0247868599547637
"ENSG00000115307",1214.9559190152,0.381170755994449,0.103000861086977,3.70065601366745,0.000215042819503149,0.00257911239640163
"ENSG00000115419",3870.79472456235,1.18338981522267,0.14824114422014,7.98287021763215,1.42969205304303e-15,1.89439915796414e-13
"ENSG00000115539",124.291191720258,0.400471065069333,0.151933906202778,2.63582418880777,0.00839332066191077,0.0499707297351647
"ENSG00000115828",345.839325112163,1.14019574775466,0.30622109208705,3.72343962325932,0.000196526875442839,0.00240142369552616
"ENSG00000115840",477.437408076193,0.481395128456952,0.152479716016344,3.15710929318201,0.00159341611462425,0.0135065256430509
"ENSG00000115841",181.868171604761,0.76398556504886,0.140303192411,5.44524719587892,5.17334900462475e-08,1.74869754211428e-06
"ENSG00000115884",412.112064448358,-0.8511946075035,0.173653557730546,-4.901682514471,9.50193122035991e-07,2.29223032654211e-05
"ENSG00000115946",173.836613709261,0.713276950660619,0.236868533782276,3.01127777198235,0.00260150750227441,0.0200503666815525
"ENSG00000115963",17522.395925713,-0.752959112239625,0.148768740265085,-5.06127235397677,4.16467792594167e-07,1.08972449427128e-05
"ENSG00000115993",4945.30210039192,0.93243980916328,0.173712538628333,5.36771735952973,7.97393822470977e-08,2.54965905049938e-06
"ENSG00000115998",186.46297674131,-0.388358117313928,0.118739613963958,-3.27067020305294,0.00107292955587684,0.00987822803445699
"ENSG00000116001",1337.97701625422,-0.508479346510382,0.0620382534864942,-8.19622278085372,2.480584166766e-16,3.5726883090561e-14
"ENSG00000116016",22116.015327932,-0.632464695492939,0.179259387936973,-3.52820961162331,0.000418380712733887,0.00454999326658658
"ENSG00000116095",402.726290738277,0.375594442489601,0.139430611817615,2.69377317931377,0.00706482242709177,0.0434030615207422
"ENSG00000116106",293.082453827516,1.35798057972999,0.451731256948988,3.00616917434904,0.00264561761829526,0.0202935714764172
"ENSG00000116127",368.12406905999,-0.408657107838985,0.152210608240839,-2.6848135787775,0.00725702713199745,0.0443532970235011
"ENSG00000116128",478.163350626943,-0.550764972985932,0.13498619102383,-4.08015789473384,4.50051200369077e-05,0.000678270976497999
"ENSG00000116132",5577.14114509262,-0.769227740554206,0.103186313664014,-7.45474582083524,9.00412484006447e-14,9.94235464839918e-12
"ENSG00000116171",3026.16998882928,-0.301234265013914,0.0838378277730101,-3.59305904047875,0.000326818499746267,0.0036899078468285
"ENSG00000116194",237.388934975985,2.01635379183044,0.431351318004121,4.67450476599953,2.94663793367178e-06,6.34321120903191e-05
"ENSG00000116212",571.240361431865,0.276135312212778,0.0936872088037066,2.94741743017808,0.00320440316510954,0.0234190755334306
"ENSG00000116285",3236.38741163337,2.43740921837284,0.229383808445379,10.6258991639039,2.25825323111195e-26,1.04552614798776e-23
"ENSG00000116299",30.7564305433481,-1.12154567548348,0.34831981379874,-3.21987332059012,0.00128247255250957,0.0113895940414027
"ENSG00000116406",1680.5234633872,0.366533722749569,0.11414925747326,3.21100400355587,0.0013227209197635,0.0116622846952855
"ENSG00000116455",246.532010477311,0.474485542477222,0.123197997473756,3.85140629074184,0.000117441469526532,0.00153284717081793
"ENSG00000116584",2255.14282808729,-1.01705957685949,0.0761246457119293,-13.3604507101189,1.02938965766779e-40,1.31152160768859e-37
"ENSG00000116604",1652.7552575317,0.341594578917246,0.113232737297695,3.01674751551026,0.00255502529388859,0.0197567151926596
"ENSG00000116649",1252.52676090679,0.779912653851092,0.147717500349815,5.2797579975572,1.29354620379742e-07,3.84650013886833e-06
"ENSG00000116675",50.9623392658691,2.12982380535072,0.453716348743808,4.69417470022296,2.6768520229078e-06,5.80323299154738e-05
"ENSG00000116679",745.476570157957,-0.782291223283811,0.172370591710372,-4.53842627980454,5.66756022024079e-06,0.000112018854329174
"ENSG00000116690",24.9482775963193,1.72656076213323,0.601893412180873,2.86854902743874,0.00412359284287454,0.028481679840088
"ENSG00000116704",635.0721030058,0.853891982504217,0.142194927940834,6.00508045448368,1.91237051697214e-09,8.87243497832199e-08
"ENSG00000116711",112.27188707705,-2.50505849674149,0.407993761846927,-6.1399431339378,8.25510272710546e-10,4.30623455337547e-08
"ENSG00000116761",50.0566174239124,0.950967495211198,0.338933627724044,2.80576318613468,0.00501975691210524,0.0331640341983243
"ENSG00000116962",9448.81575406677,1.55307725367585,0.255198070115374,6.08577193774902,1.15931368586522e-09,5.68098005295433e-08
"ENSG00000116991",120.15219267345,-2.72068536072404,0.573871945486677,-4.74092762701049,2.12741922710885e-06,4.72338400249382e-05
"ENSG00000117122",689.184068260607,-0.637935590834382,0.161591091583958,-3.9478388603058,7.8859852889687e-05,0.00109301735850367
"ENSG00000117143",1602.64482656532,0.649950054987401,0.105505127911015,6.16036459891862,7.25776483281952e-10,3.82835537980859e-08
"ENSG00000117152",105.094060198529,-1.09680083796467,0.379773657595971,-2.88803821967958,0.00387652766383679,0.0271258672142496
"ENSG00000117280",1226.29941136656,0.518954386757588,0.136754375665323,3.79479182463322,0.000147767387508404,0.00187689512216387
"ENSG00000117298",7303.06114514518,0.278074843704548,0.103218326816766,2.6940452561122,0.00705905792026678,0.0433837388992129
"ENSG00000117385",1426.76691917942,-0.368306600738083,0.125738018895064,-2.92915861069401,0.0033988093947513,0.024625756782706
"ENSG00000117461",215.996840448586,-1.68301271428904,0.352548249381757,-4.77385072040618,1.8073637201503e-06,4.07283881589787e-05
"ENSG00000117479",263.230089900166,1.0495590986499,0.306265545337204,3.42695779733992,0.000610383925505138,0.00614203460397424
"ENSG00000117500",1944.25078618982,0.40544090458141,0.105642986761819,3.83784022971172,0.000124121194098581,0.00161038885979461
"ENSG00000117592",3655.2300877714,0.430222515925293,0.111444756274142,3.86041057747925,0.000113196661408464,0.00148917895385892
"ENSG00000117600",39.3669522102342,-2.084893578014,0.587803727880568,-3.5469213261567,0.000389760965363215,0.0042865942027297
"ENSG00000117602",279.668737272151,0.905750524052581,0.304476668374001,2.97477809675719,0.00293200558783988,0.0218948640898972
"ENSG00000117697",368.244272464544,-0.332747467241742,0.110832603154828,-3.00225256621382,0.00267989732667942,0.0204360678737529
"ENSG00000117724",126.895230420616,-0.657663061298828,0.197776436396827,-3.32528522244817,0.000883281244261677,0.0083171047462798
"ENSG00000117758",1741.52728743262,0.962511699791869,0.157056954948488,6.12842455851483,8.8753494343309e-10,4.57951441373279e-08
"ENSG00000117868",5005.53584340049,0.546467456303198,0.139556118462588,3.91575419496705,9.01220331963693e-05,0.00123057810043814
"ENSG00000118257",1757.93393529259,1.02041870011378,0.185996880294962,5.48621406173886,4.1063925156052e-08,1.43489829611749e-06
"ENSG00000118454",800.509469553771,0.339252013000538,0.0797725938211941,4.25273890129425,2.11171740692296e-05,0.000355450969622612
