"","SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521"
"ENSG00000099377",333.554930927157,332.717134126292,210.183707048008,242.503651158679,192.174852167342,238.572704308357,336.98108218608,337.839031656741
"ENSG00000099381",566.35866570916,602.910243047643,532.692310170255,490.995046790411,585.878199749109,565.003021281168,547.457939344376,531.646375836
"ENSG00000099385",300.297254529727,288.057116122763,229.755469242762,257.473012341313,292.513934272414,265.715706594936,253.008450055568,266.88224444357
"ENSG00000099622",3103.72374144243,2299.99092718175,3235.29738541104,2636.10450426193,2921.73801790702,2450.72739066459,3434.15348803872,2638.10980519418
"ENSG00000099624",543.860825793252,569.415229544996,565.879211283099,499.976663499992,573.123231684905,686.432242036918,497.292470798875,554.945619398534
"ENSG00000099625",77.2751892763794,79.2715319562641,51.9077171252166,64.3682530853283,73.9788147723838,99.2862452061724,51.2560222095332,73.0749002643108
"ENSG00000099725",371.703442088913,300.338621073733,278.259401638456,194.601695374248,394.553678786047,240.001283376071,6.54332198419573,5.29528262784861
"ENSG00000099783",3335.54930927157,3669.93697944,2413.28337323138,2739.39309642211,2237.2213984614,2642.87127527221,2363.22978995869,2890.16525827977
"ENSG00000099785",354.096436937333,391.891657980968,380.372943524128,592.786702832326,316.323207992262,441.430931923845,392.599319051744,594.130710844614
"ENSG00000099795",588.856505625068,657.618765101966,698.626815734472,467.044068898196,579.925881319147,714.289533857355,598.713961553909,586.717315165626
"ENSG00000099797",606.463510776648,688.880777704436,613.532197496412,562.847980467057,614.789460694638,563.574442213453,597.623407889876,556.004675924104
"ENSG00000099800",432.349793166578,573.881231345349,363.354019876516,366.749348974545,381.798710721843,440.716642389988,444.945894925309,446.921853790422
"ENSG00000099804",576.140335237816,672.133270953113,587.152865842614,583.805086122745,732.985498089596,655.003502547195,621.615588498594,617.429954407148
"ENSG00000099810",377.572443806107,389.658657080791,322.508603122247,428.123729823346,322.275526422224,369.287689004253,351.158279818504,390.791857935227
"ENSG00000099814",928.280438269418,937.860378074111,785.423326337294,661.645764272444,869.03849077444,971.433766046003,992.403834269685,910.78861198996
"ENSG00000099817",2530.51790706321,2603.67904960575,2429.45135069661,2163.07269089068,2384.32869680189,2450.01310113073,2265.07996019575,2195.42417750603
"ENSG00000099821",483.214474715587,572.764730895261,363.354019876516,425.12985758682,460.029181515628,607.146103778752,422.044267980624,474.457323455235
"ENSG00000099822",24.454173821639,44.6600180035291,34.8887934776046,41.9142113113766,39.1152353968926,35.7144766928677,28.3543952648482,51.8937697529163
"ENSG00000099840",24.454173821639,74.8055301559112,25.528385471418,41.9142113113766,23.8092737198477,38.5716348282972,25.0827342727503,47.6575436506375
"ENSG00000099849",22.4978399159079,39.077515753088,35.7397396599852,74.8468059131725,16.1562928813252,47.8573987684428,28.3543952648482,78.3701828921594
"ENSG00000099860",192.698889714516,602.910243047643,254.432908531799,461.056324425142,185.3722025331,576.431653822886,155.949173956665,519.996754054733
"ENSG00000099864",1798.84902631977,1690.38168143358,2631.12559592081,2698.975821229,670.060988972856,608.574682846466,2782.00239694722,3171.87429408132
"ENSG00000099866",8.80350257579006,10.048504050794,9.3604080061866,10.4785528278441,5.10198722568164,7.85718487243091,11.9960903043588,15.8858478835458
"ENSG00000099869",12.7161703872523,21.2135085516763,21.273654559515,28.4417862470055,22.9589425155674,37.8573452944398,4.36221465613048,16.9449044091155
"ENSG00000099875",1424.21108337226,2008.58430970872,1529.15028973794,1938.53227315117,1331.61866590291,1168.57767739063,1251.95560630945,1867.11665457942
"ENSG00000099889",246.498072122122,171.941069313587,278.259401638456,197.595567610775,140.304648706245,140.715038169899,239.921806087177,199.102626807108
"ENSG00000099899",456.803966988217,434.31867508432,386.329566800792,330.822882136222,399.655666011729,372.144847139682,370.788245771091,334.661862080032
"ENSG00000099901",551.686161416177,574.997731795437,547.158395270726,468.54100501646,571.422569276344,627.860500260615,534.371295375984,453.276192943841
"ENSG00000099904",1045.66047261329,1325.28603425473,994.756087202921,1064.32158008531,943.017305546824,1155.7204657812,960.777778012739,1312.17103518088
"ENSG00000099910",511.581316348689,461.114685886438,467.169454126949,398.185007458077,474.484811988393,505.00270043715,569.269012625028,536.941658463849
"ENSG00000099917",1819.39053232994,1894.70126379972,1832.93807684781,1743.93057777692,1693.85975892631,1831.43836481026,1785.2363480214,1988.90815501994
"ENSG00000099940",819.703906501341,751.404802909377,857.753751839645,739.486442422144,800.161663227738,685.717952503061,811.37192604027,834.53654214894
"ENSG00000099942",1575.82696106642,1443.63508196408,1335.98550633754,1357.72105926495,1341.82264035427,1560.00834194446,1458.07024881161,1514.4508315647
"ENSG00000099949",1593.433966218,1997.41930520784,1400.65741619847,1372.69042044758,1327.36700988151,1752.15222655209,1364.28263370481,1695.54949743712
"ENSG00000099953",228.891066970541,148.494559861734,130.194765904232,94.3069754505973,210.882138661508,117.857773086464,163.583049604893,119.673387389379
"ENSG00000099956",997.730291922873,873.103351968994,873.070783122495,718.529336766456,988.084859373678,772.146986099801,948.78168770838,795.351450702861
"ENSG00000099957",134.008872542582,98.252039607764,81.6908335085376,31.4356584835324,64.6251715253008,30.0001604220089,43.6221465613049,36.0079218693705
"ENSG00000099968",1154.23700438136,1132.13145638946,1461.92554132987,1368.19961209279,1487.2292762862,1496.43657343116,1290.12498455059,1428.66725299355
"ENSG00000099974",229.869233923407,295.87261927338,237.413984884187,241.006715040415,199.827833005864,325.001737905097,194.118552197807,294.417714108383
"ENSG00000099977",244.54173821639,315.969627374968,251.029123802277,255.97607622305,204.929820231546,329.287475108241,207.205196166198,294.417714108383
"ENSG00000099984",148.681376835565,133.980054010587,55.311501854739,76.3437420314359,261.902010918324,385.716348282972,408.957624012233,471.280153878526
"ENSG00000099991",1648.21131557847,1308.5385275034,1581.05800686315,1709.50104705686,1352.02661480564,1949.29613789672,1665.27544497781,1788.74647168726
"ENSG00000099992",193.677056667381,241.164097219057,190.611944853254,185.620078664668,174.317896877456,208.572543886348,134.138100676012,205.456965960526
"ENSG00000099994",6.84716867005893,12.2815049509705,56.1624480371196,104.785528278441,119.046368599238,148.57222304233,38.1693782411417,75.1930133154502
"ENSG00000099995",1925.03256323943,2159.31187047063,1752.94913570404,2225.94400785775,1795.04917223566,1803.58107298982,1706.71648421105,2009.03022900576
"ENSG00000099998",29.3450085859669,161.892565262793,276.557509273695,1031.38898548352,211.732469865788,1662.86603481992,122.142010371654,558.122788975243
"ENSG00000099999",263.126910320836,296.989119723468,269.74993981465,287.411734706582,254.249030079802,265.001417061079,283.543952648482,309.244505466359
"ENSG00000100003",126.183536919657,204.319582366146,130.194765904232,200.589439847302,107.141731739314,153.572249779331,188.665783877643,243.583000881036
"ENSG00000100014",702.323872157473,914.413868622258,825.417796909182,1211.02131967513,726.182848455354,1035.00553455931,665.237735059899,939.383138180343
"ENSG00000100023",838.289078605786,762.569807410259,953.910670448652,697.572231110767,779.753714325011,824.290122071388,738.304830550085,720.158437387411
"ENSG00000100027",53.7991824076059,44.6600180035291,41.6963629366494,82.3314865044897,58.6728530953389,40.0002138960119,53.4371295375984,86.8426350967171
"ENSG00000100028",767.861057999466,741.356298858583,867.965106028212,723.020145121246,857.984185118796,890.719048720122,667.418842387964,640.729197969681
"ENSG00000100029",1031.96613527317,1224.80099374679,1074.7450283467,1076.29706903142,1206.61997887371,1384.29311661555,1045.84096380728,1141.66293456416
"ENSG00000100030",3109.59274315962,2974.35719903504,3140.84235916679,3342.65835208228,2903.03073141285,3231.44585117067,3192.05057462348,3291.54768147069
"ENSG00000100031",40.104845067488,45.7765184536173,67.2247484080674,49.3988919026938,30.6119233540899,41.4287929637266,45.8032538893701,33.8898088182311
"ENSG00000100033",3.91266781146225,163.009065712881,5.9566232766642,131.730378407184,2.55099361284082,29.2858708881516,1.09055366403262,105.905652556972
"ENSG00000100034",1336.17605761436,966.889389776405,936.89174680104,717.032400648192,1113.93387760716,905.719128931126,1224.69176470863,1017.7533210725
"ENSG00000100036",72.3843545120516,125.048050409881,68.075694590448,73.349869794909,75.6794771809444,103.571982409316,105.783705411164,136.618291798494
"ENSG00000100038",447.022297459562,489.027197138643,307.191571839396,342.79837108233,316.323207992262,327.858896040526,316.26056256946,405.618649293203
"ENSG00000100056",322.795094445635,353.930642677968,311.446302751299,320.344329308378,318.023870400822,305.715920490948,286.815613640579,306.067335889649
"ENSG00000100058",211.284061818961,192.038077415175,117.430573168523,76.3437420314359,222.786775521432,263.572837993364,253.008450055568,189.57111807698
"ENSG00000100065",66.5153527948582,39.077515753088,107.219218979956,58.3805086122745,77.3801395895049,69.2860847841634,81.7915248024466,78.3701828921594
"ENSG00000100068",36.1921772560258,32.3785130525586,11.9132465533284,14.9693611826345,31.4622545583701,39.2859243621545,46.8938075534027,31.7716957670916
"ENSG00000100075",1106.30682369095,1497.22710356831,1074.7450283467,1062.82464396705,983.833203352277,1193.57781107564,965.13999266887,1222.15123050746
"ENSG00000100077",74.3406884177827,58.0580234045878,72.330425502351,56.8835724940111,120.747031007799,97.8576661384576,79.6104174743814,84.7245220455777
"ENSG00000100079",12.7161703872523,15.6310063012352,20.4227083771344,13.472425064371,15.3059616770449,16.4286592787192,7.63387564822835,12.7086783068367
"ENSG00000100083",821.660240407072,788.249317762288,698.626815734472,619.731552961068,709.176224369748,746.432562880936,707.769327957171,667.205611108924
"ENSG00000100084",147.7032098827,166.358567063146,144.660851004702,188.613950901195,136.903323889124,142.143617237614,165.764156932958,155.681309258749
"ENSG00000100092",62.6026849833959,39.077515753088,71.4794793199704,31.4356584835324,69.7271587509825,37.1430557605825,82.8820784664792,37.0669783949403
"ENSG00000100097",19253.2601332529,18117.4528035817,17706.4881629755,14812.1828902168,16782.9869788798,15457.939802207,18385.644221926,15398.6818817837
"ENSG00000100099",687.65136786449,552.667722793672,692.670192457808,529.915385865261,763.597421443686,560.002994544166,706.678774293139,574.008636858789
"ENSG00000100100",2446.39554911677,1987.37080115704,2744.30143817743,3329.18592701791,2282.28895228825,1865.00997290155,2557.3483421565,3133.74825916081
"ENSG00000100101",197.589724478843,206.552583266322,174.443967388023,146.699739589818,187.07286494166,208.572543886348,173.398032581187,137.677348324064
"ENSG00000100104",155.528545505624,178.640072014116,172.742075023262,157.178292417662,157.311272791851,162.858013719477,142.862529988273,114.37810476153
"ENSG00000100105",466.585636516873,385.192655280438,382.92578207127,365.252412856282,381.798710721843,300.715893753946,407.8670703482,364.315444795984
"ENSG00000100106",1140.54266704124,1032.76291633161,771.808187419204,645.179466971547,898.800082924249,677.86076763063,1022.9393368626,759.34352883349
"ENSG00000100109",526.253820641672,583.929735396143,518.226225069785,435.608410414664,525.504684245209,560.002994544166,507.107453775169,523.173923631442
"ENSG00000100116",96.8385283336906,159.659564362616,94.4550262442466,148.196675708081,78.2304707937852,147.857933508472,91.6065077787402,158.858478835458
"ENSG00000100124",257.257908603643,261.261105320645,225.500738330859,203.583312083829,234.691412381356,216.429728758779,183.21301555748,217.106587741793
"ENSG00000100129",7923.15231821105,8027.63823613435,7547.89263771592,6938.29890815109,6709.11320177136,5747.88787895014,6512.78648160281,6301.38632713984
"ENSG00000100138",1204.12351897751,1314.12102975384,1132.60936874858,1013.42575206436,1110.53255279004,1275.00681793538,1049.11262479938,1118.36369100163
"ENSG00000100139",754.166720659348,849.656842517141,623.74355168498,488.001174553884,811.215968883381,804.290015123382,632.52112513892,600.485049998032
"ENSG00000100142",447.022297459562,519.172709291026,401.646598083643,428.123729823346,374.996061087601,490.716909760003,360.973262794798,445.862797264853
"ENSG00000100147",37.1703442088913,29.0290117022939,39.1435243895076,37.4234029565862,51.8702034610967,36.4287662267251,52.3465758735658,31.7716957670916
"ENSG00000100150",195.633390573112,155.193562562264,231.457361607523,154.184420181135,240.643730811317,209.286833420205,233.378484102981,219.224700792932
"ENSG00000100151",84.1223579464383,66.9900270052936,116.579626986142,79.3376142679628,59.5231842996192,47.1431092345854,51.2560222095332,66.7205611108924
"ENSG00000100154",2297.7141722812,1474.89709456655,2026.10286024821,1064.32158008531,2321.40418768515,1350.72150852426,2113.49300089522,1235.91896533986
"ENSG00000100162",13.6943373401179,6.69900270052936,4.254730911903,2.9938722365269,9.35364324708301,9.28576394014562,4.36221465613048,3.17716957670916
"ENSG00000100167",38.1485111617569,27.9125112522057,23.8264931066568,4.49080835479035,14.4556304727647,10.000053474003,13.0866439683915,2.11811305113944
"ENSG00000100181",212.262228771827,195.38757876544,57.8643404018808,35.9264668383228,823.970936947585,620.003315388184,184.303569221513,159.917535361028
"ENSG00000100196",1238.3593623278,1522.90661392034,1373.42713836229,1452.02803471555,1329.91800349435,1557.86547334289,1385.00315332143,1514.4508315647
"ENSG00000100197",18.5851721044457,8.93200360070582,16.1679774652314,16.4662973008979,20.4079489027266,12.142922075575,19.6299659525872,7.41339567898805
"ENSG00000100201",12902.0221082968,12429.9995108322,10912.5338428488,11358.7512653831,12011.7785916631,11614.3478205206,11755.0779446076,13042.2811123911
"ENSG00000100206",14.6725042929834,49.126019803882,17.018923647612,79.3376142679628,6.80264963424219,32.143029023581,22.901626944685,68.8386741620319
"ENSG00000100207",840.245412511517,637.521757000378,815.206442720615,693.081422755977,808.66497527054,712.86095478964,740.48593787815,702.154476452725
"ENSG00000100209",142.812375118372,103.834541858205,141.25706627518,116.761017224549,140.304648706245,104.286271943174,170.126371589089,130.263952645076
"ENSG00000100211",237.694569546331,211.018585066675,229.755469242762,290.405606943109,258.500686101203,192.858174141486,272.638416008155,229.81526604863
"ENSG00000100216",797.206066585433,839.608338466347,697.775869552092,687.093678282923,795.059676002056,785.718487243091,663.056627731834,563.418071603092
"ENSG00000100219",1211.94885460043,1263.87850949987,1245.7852110052,931.094265559865,1066.31533016746,1299.29266208653,1217.05788906041,952.091816487179
"ENSG00000100220",1204.12351897751,1162.27696854184,1121.54706837763,1115.21740810627,1144.54580096125,1058.5770891766,1056.74650044761,1006.10369929124
"ENSG00000100221",1091.63431939797,1515.09111076972,886.685922040585,1401.13220669459,1087.57361027447,1152.14901811191,1134.17581059393,1422.31291384014
"ENSG00000100225",1525.94044647028,1688.1486805334,1751.24724333927,1752.9121944865,1667.49949159362,1514.29381177759,1648.91714001732,1762.27005854802
"ENSG00000100226",695.476703487414,623.007251149231,680.75694590448,726.014017357773,675.162976198537,651.432054877908,606.347837202137,811.237298586407
"ENSG00000100227",1882.97138426621,1709.36218908508,1712.10371894977,1483.46369319908,1635.18690583097,1507.15091643902,1725.25589649961,1604.47063623813
"ENSG00000100228",142.812375118372,106.067542758382,199.12140667706,170.650717482033,146.256967136207,187.143857870627,193.027998533774,152.50413968204
"ENSG00000100234",47514.4597354447,33473.7999940951,58142.5998035192,44225.4806779753,50975.6550341939,22509.4060804468,58827.7362989117,35367.1926714008
"ENSG00000100239",1150.3243365699,1259.41250769952,1091.76395199431,1125.69596093411,1257.63985113052,1315.00703183139,1141.80968624215,1210.50160872619
"ENSG00000100241",3060.68439551634,3208.82229355357,2866.83768844024,2857.65104976492,2800.99098689922,3325.73206963985,2928.13658792759,3508.65426921249
"ENSG00000100242",1050.55130737761,4069.64414057159,1026.241095951,3671.98429810024,661.557676930053,1845.00986595355,1029.48265884679,4559.23834257765
"ENSG00000100243",11510.0905343691,13933.9256171011,13704.4882672396,14024.7944920103,13796.6237894474,15654.3694240178,10377.7086669344,14162.7629164439
"ENSG00000100246",231.825567829138,248.979600369675,287.619809644643,232.025098330835,255.099361284082,209.286833420205,198.480766853937,218.165644267363
"ENSG00000100258",1563.11079067917,1526.25611527061,1354.70632234991,1309.81910348052,1389.44118779397,1585.72276516333,1358.82986538465,1464.67517486292
"ENSG00000100263",299.319087576862,347.231639977439,314.850087480822,299.38722365269,269.554991756847,249.287047316217,323.894438217689,259.468848764582
"ENSG00000100266",844.15808032298,1158.92746719158,833.927258732988,1058.33383561226,743.189472540959,1237.14947264094,811.37192604027,1332.29310916671
"ENSG00000100271",251.388906886449,161.892565262793,237.413984884187,187.117014782931,232.140418768515,198.572490412345,191.937444869741,188.51206155141
"ENSG00000100280",1336.17605761436,1131.01495593937,1435.54620967607,1211.02131967513,1255.93918872196,1378.5788003447,1113.45529097731,960.564268691737
"ENSG00000100281",636.786686315481,629.70625384976,592.258542936897,642.18559473502,628.394759963122,587.860286364603,676.143271700225,686.268628569179
"ENSG00000100284",754.166720659348,924.462372673052,992.203248655779,987.977838053876,1111.38288399432,1315.72132136525,859.356287257706,846.186163930207
"ENSG00000100285",55.755516313337,75.9220306059995,22.1246007418956,26.9448501287421,1.70066240856055,2.85715813542942,52.3465758735658,60.3662219574741
"ENSG00000100292",4259.91707972952,1429.12057611293,1753.80008188642,1303.83135900746,4037.37255792274,1113.57738328362,3720.9691016793,1614.00214496826
"ENSG00000100294",168.244715892877,180.873072914293,168.487344111359,179.632334191614,167.515247243214,197.14391134463,177.760247237317,243.583000881036
"ENSG00000100296",486.148975574184,591.74523854676,941.146477712943,990.971710290403,562.068926029261,525.002807385156,792.832513751716,1098.2416170158
"ENSG00000100297",234.760068687735,261.261105320645,199.972352859441,230.528162212571,160.712597608972,216.429728758779,203.9335351741,294.417714108383
"ENSG00000100299",1016.31546402732,936.743877624023,1021.13541885672,974.505412989505,1032.30208199625,1088.57724959861,735.033169557987,727.571833066399
"ENSG00000100300",1942.63956839101,2202.85538802407,1528.29934355556,1690.04087751943,1400.49549344961,1855.72420896141,1982.62656121131,2177.42021657135
"ENSG00000100302",46.952013737547,27.9125112522057,73.1813716847316,8.9816167095807,33.1629169669307,11.4286325417177,76.3387564822835,9.53150873012749
"ENSG00000100304",606.463510776648,1019.36491093055,350.589827140807,504.467471854782,407.308646850251,586.431707296888,467.847521869995,613.193728304869
"ENSG00000100307",738.516049413499,783.783315961936,813.504550355853,1023.9043048922,601.184161426154,686.432242036918,777.564762455259,1121.54086057834
"ENSG00000100316",40310.2601275898,40973.3335173378,30866.3708734915,27420.8758143499,29644.2464436189,28597.2957775131,31265.0829941512,29239.4916144544
"ENSG00000100319",155.528545505624,148.494559861734,178.698698299926,148.196675708081,158.161603996131,127.857826560467,166.854710596991,156.740365784319
"ENSG00000100320",6171.25530562883,5277.69762756705,6160.85036043554,4543.20111892957,6539.89729211959,4952.16933823304,5831.19044158243,4508.4036293503
"ENSG00000100321",610.376178588111,590.628738096672,789.678057249197,633.203978025439,568.871575663503,556.43154687488,779.745869783324,741.339567898805
"ENSG00000100324",695.476703487414,618.541249348878,633.954905873547,592.786702832326,539.109983513694,522.859938783584,606.347837202137,619.548067458287
"ENSG00000100325",973.276118101234,899.899362771111,976.035271190548,821.817928926634,912.405382192734,838.575912748535,850.631857945445,849.363333506917
"ENSG00000100330",1520.07144475308,1271.69401265049,1709.55088040262,1580.7645408862,1576.51405273563,1440.72198979029,1717.62202085138,1495.38781410445
"ENSG00000100335",1032.94430222603,1024.94741318099,881.580244946301,1155.63468329938,935.364324708301,1060.00566824431,895.344558170782,1029.40294285377
"ENSG00000100336",162.375714175683,118.349047709352,61.2681251314032,37.4234029565862,21.2582801070068,11.4286325417177,17.4488586245219,6.35433915341833
"ENSG00000100342",929.258605222284,842.957839816611,1326.62509833136,1377.18122880237,774.651727099329,485.002593489144,1327.2038091277,1038.9344515839
"ENSG00000100344",144.768709024103,168.591567963322,72.330425502351,65.8651892035918,182.821208920259,197.14391134463,25.0827342727503,42.3622610227889
"ENSG00000100345",35839.0589860413,37749.996717933,37535.2361048083,43238.9997760397,45205.3074819479,61721.0443310802,32190.9630549149,38763.5869489029
"ENSG00000100347",747.319551989289,845.190840716788,665.439914621629,675.118189336816,675.162976198537,587.145996830746,599.804515217942,588.835428216765
"ENSG00000100348",1182.60384601446,1275.04351400076,1189.62276296808,1091.26643021405,1078.21996702739,1002.86250553573,1150.53411555442,1069.64709082542
"ENSG00000100350",681.782366147296,433.202174634232,521.630009799308,393.694199103287,700.672912326946,560.717284078024,683.777147348453,477.634493031944
"ENSG00000100353",3482.2743522014,3628.62646278674,3607.16086711136,3357.62771326492,3732.10365558612,3631.44799013079,3256.39324080141,3479.00068649653
"ENSG00000100354",1039.79147089609,801.647323163347,1043.26001959862,782.897589851784,1044.20671885618,822.147253469816,1051.29373212745,879.016916222869
"ENSG00000100359",793.293398773971,857.472345667758,657.781398980204,618.234616842804,675.162976198537,796.432830250951,617.253373842464,674.619006787913
"ENSG00000100360",683.738700053028,499.075701189438,633.954905873547,496.982791263465,678.564301015658,452.859564465563,714.312649941367,516.819584478024
"ENSG00000100364",2601.92409462239,2130.28285876834,1866.97592414304,1261.91714769609,2357.9684294692,1882.15292171413,1759.06306008462,1449.84838350495
"ENSG00000100372",234.760068687735,213.251585966851,195.717621947538,284.417862470055,227.038431542833,255.715653120933,243.193467079275,231.933379099769
"ENSG00000100376",738.516049413499,685.531276354171,1318.96658268993,808.345503862262,694.720593896984,483.574014421429,687.048808340551,442.685627688144
"ENSG00000100379",299.319087576862,290.290117022939,262.091424173225,260.46688457784,308.670227153739,316.430263498808,291.17782829671,326.189409875474
"ENSG00000100380",6716.09429837495,5767.84132515578,6759.0655266491,5812.60294721697,7369.82054749713,5255.74239012242,6450.62492275295,5747.49976426688
"ENSG00000100387",154.550378552759,158.543063912528,133.598550633754,197.595567610775,118.196037394958,127.857826560467,157.039727620697,163.094704937737
"ENSG00000100393",2309.45217571559,2477.51449874578,2204.80155854813,2338.21421672751,2393.68234004897,2594.29958696991,2122.21743020748,2656.11376612886
"ENSG00000100395",309.100757105518,267.960108021175,353.993611870329,273.939309642211,293.364265476694,312.144526295664,278.091184328318,232.992435625339
"ENSG00000100399",31.301342491698,14.514505851147,37.4416320247464,17.9632334191614,20.4079489027266,11.4286325417177,19.6299659525872,21.1811305113944
"ENSG00000100401",1581.69596278361,2076.6908371641,1604.03355378743,2142.115585235,2116.4743674536,2664.29996128793,1646.73603268926,2067.2783379121
"ENSG00000100403",3935.16565137815,3892.12056900756,3665.02520751324,3387.56643563019,4554.37393012515,5222.88507156498,3593.37432298749,3668.57180457351
"ENSG00000100410",270.952245943761,295.87261927338,216.991276507053,255.97607622305,251.698036466961,282.144365873655,226.835162118785,240.405831304327
"ENSG00000100412",1102.39415587949,1192.42248069423,1094.31679054145,1061.32770784879,1107.13122797292,1070.72001125218,930.242275419826,1187.20236516366
"ENSG00000100413",572.227667426354,605.143243947819,560.773534188815,588.295894477536,570.572238072064,700.718032714065,693.592130324747,552.827506347395
"ENSG00000100416",351.161936078737,472.27969038732,265.495208902747,297.890287534426,313.772214379421,356.43047739482,346.796065162374,347.370540386869
"ENSG00000100417",554.620662274774,607.376244847996,494.399731963128,580.811213886218,497.44375450396,558.574415476452,463.485307213864,638.611084918542
"ENSG00000100418",568.314999614891,648.68676150126,540.350825811681,612.246872369751,627.544428758842,589.288865432318,561.6351369768,662.969385006646
"ENSG00000100422",1626.69164261543,1479.3630963669,1367.47051508562,1594.23696595057,1504.2359003718,1576.43700122318,1875.75230213611,2149.88474690653
"ENSG00000100425",760.035722376541,727.958293457524,692.670192457808,609.253000133224,744.89013494952,715.71811292507,654.332198419573,775.229376717036
"ENSG00000100426",312.035257964114,315.969627374968,264.644262720366,255.97607622305,300.166915110937,362.859083199536,247.555681735405,271.118470545849
"ENSG00000100429",15.650671245849,22.3300090017645,11.9132465533284,20.9571056556883,15.3059616770449,15.0000802110045,20.7205196166198,26.476413139243
"ENSG00000100439",1898.62205551206,1815.42973184346,2232.03183638431,1901.10887019458,2401.33532088749,1628.58013719477,2010.98095647615,1970.90419408525
"ENSG00000100441",1028.05346746171,1154.46146539123,1100.27341381812,1234.97229756735,1171.75639949822,1442.150568858,1073.1048054081,1386.30499197077
"ENSG00000100442",456.803966988217,520.289209741114,405.901328995546,413.154368640712,492.341767278278,474.288250481284,394.780426379809,371.728840474972
"ENSG00000100445",123.249036061061,112.766545458911,139.555173910418,88.3192309775435,136.903323889124,113.572035883319,104.693151747132,100.610369929124
"ENSG00000100461",917.520601787897,877.569353769347,979.43905592007,818.824056690107,1042.50605644762,880.718995246119,1012.03380022227,754.048246205642
"ENSG00000100462",307.144423199786,376.260651679733,305.489679474635,329.325946017959,334.180163282148,342.85897625153,308.626686921232,290.181488006104
"ENSG00000100478",39.1266781146225,45.7765184536173,63.820963678545,47.9019557844304,39.9655666011729,47.8573987684428,44.7127002253375,56.1299958551952
"ENSG00000100479",25.4323407745046,21.2135085516763,32.3359549304628,8.9816167095807,27.2105985369688,14.2857906771471,16.3583049604893,21.1811305113944
"ENSG00000100483",89.9913596636317,74.8055301559112,52.7586633075972,74.8468059131725,69.7271587509825,82.8575859274532,83.9726321305118,60.3662219574741
"ENSG00000100485",748.297718942155,976.937893827199,788.827111066816,1258.92327545956,789.107357572094,853.575992959539,760.115903830737,1288.87179161835
"ENSG00000100490",162.375714175683,254.562102620116,274.004670726553,324.835137663168,273.806647778248,362.144793665679,185.394122885546,291.240544531673
"ENSG00000100503",1472.14126406267,1481.59609726708,1464.47837987701,1472.98514037123,1753.38294322592,1801.43820438825,1488.60575140453,1577.99422309888
"ENSG00000100504",896.000928824855,965.772889326317,843.287666739174,875.707629184118,999.139165029322,1135.72035883319,913.883970459337,1012.45803844465
"ENSG00000100505",117.380034343867,119.46554815944,38.292578207127,32.9325946017959,23.8092737198477,15.7143697448618,67.6143271700225,39.1850914460797
"ENSG00000100519",880.350257579006,826.210333065288,786.274272519674,917.621840495494,769.549739873648,749.289721016365,752.482028182509,719.099380861841
"ENSG00000100522",375.616109900376,502.425202539702,373.565374065083,395.191135221551,377.547054700442,480.002566752143,389.327658059646,415.150158023331
"ENSG00000100523",738.516049413499,713.443787606377,738.621286306361,541.890874811369,765.298083852246,602.860366575608,745.938706198313,605.780332625881
"ENSG00000100526",51.8428485018748,59.174523854676,48.5039323956942,65.8651892035918,45.0675538268545,62.1431894455899,58.8898978577615,56.1299958551952
"ENSG00000100528",1303.89654816979,1548.58612427237,1478.94446497748,2222.95013562122,1314.6120418173,1870.72428917241,1358.82986538465,1764.38817159916
"ENSG00000100532",166.288381987145,171.941069313587,167.636397928978,224.540417739517,187.07286494166,202.143938081631,170.126371589089,202.279796383817
"ENSG00000100554",839.267245558652,994.80190102861,879.02740639916,1034.38285772004,877.541802817243,952.862238165712,777.564762455259,922.438233771227
"ENSG00000100564",135.965206448313,160.776064812705,124.238142627568,149.693611826345,149.658291953328,147.143643974615,160.311388612795,162.035648412167
"ENSG00000100567",878.393923673274,1049.51042308293,839.883882009652,941.57281838771,931.1126686869,920.004919608273,744.84815253428,748.752963577793
"ENSG00000100568",923.38960350509,983.636896527728,977.737163555309,1110.72659975148,1002.54048984644,1054.29135197346,1003.30937091001,1104.59595616922
"ENSG00000100575",182.91722018586,161.892565262793,206.779922318486,230.528162212571,249.14704285412,162.14372418562,183.21301555748,158.858478835458
"ENSG00000100577",207.371394007499,173.057569763675,228.053576878001,166.159909127243,215.98412588719,165.000882321049,230.106823110883,176.862439770143
"ENSG00000100578",346.271101314409,282.474613872321,336.974688222717,272.442373523948,312.921883175141,239.286993842214,341.34329684221,246.760170457745
"ENSG00000100580",368.768941230317,381.843153930174,291.023594374165,447.583899360771,358.839768206276,435.002326119129,340.252743178178,393.969027511936
"ENSG00000100583",14.6725042929834,14.514505851147,22.1246007418956,14.9693611826345,12.7549680642041,16.4286592787192,14.1771976324241,10.5905652556972
"ENSG00000100591",887.197426249064,1087.47143838593,1120.69612219525,1121.20515257932,1067.16566137174,1185.72062620321,1020.75822953453,1126.83614320618
"ENSG00000100592",805.031402208357,480.095193537938,1353.85537616753,541.890874811369,876.691471612962,547.860072468591,1013.12435388631,446.921853790422
"ENSG00000100596",850.027082040173,772.618311461053,901.152007141055,863.73214023801,837.57623621607,975.719503249147,801.556943063977,906.552385887681
